time,latitude,longitude,height
1408.98402,52.8369526,0.6948403,1346.231
1409.05974,52.836946,0.6948607,1346.138
1409.17317,52.8369398,0.6948811,1346.005
1409.28664,52.836934,0.6949016,1345.889
1409.36229,52.8369285,0.6949221,1345.823
1409.47579,52.8369234,0.6949426,1345.738
1409.58925,52.8369189,0.6949632,1345.599
1409.70284,52.8369144,0.694984,1345.423
1409.77846,52.8369106,0.6950045,1345.259
1409.89195,52.8369073,0.6950251,1345.079
1410.00551,52.8369036,0.6950454,1344.795
1410.0811,52.8369007,0.6950661,1344.556
1410.1946,52.8368986,0.6950867,1344.325
1410.27025,52.8368969,0.6951069,1344.07
1410.38374,52.8368957,0.6951268,1343.829
1410.49724,52.8368951,0.6951471,1343.562
1410.57289,52.8368949,0.6951672,1343.272
1410.68639,52.8368951,0.6951871,1342.955
1410.79988,52.8368959,0.6952067,1342.655
1410.87554,52.8368971,0.6952268,1342.283
1410.98915,52.8368989,0.6952467,1341.929
1411.06468,52.8369014,0.6952664,1341.574
1411.17818,52.8369043,0.6952862,1341.195
1411.29164,52.8369078,0.6953058,1340.809
1411.40514,52.836912,0.6953251,1340.413
1411.48079,52.8369167,0.6953444,1340.047
1411.59425,52.836922,0.6953635,1339.618
1411.66997,52.8369279,0.6953821,1339.221
1411.7838,52.8369343,0.6954003,1338.839
1411.85921,52.8369414,0.6954184,1338.433
1411.97276,52.8369489,0.695436,1338.052
1412.08614,52.8369571,0.6954533,1337.657
1412.19963,52.8369658,0.6954701,1337.26
1412.27535,52.8369751,0.6954863,1336.877
1412.38875,52.836985,0.6955021,1336.497
1412.46465,52.8369954,0.6955176,1336.113
1412.57787,52.8370062,0.6955326,1335.729
1412.69142,52.8370178,0.6955472,1335.342
1412.76708,52.8370298,0.6955612,1334.999
1412.88057,52.8370425,0.6955745,1334.671
1412.99403,52.8370557,0.6955871,1334.354
1413.10753,52.8370694,0.6955992,1334.073
1413.18318,52.8370835,0.6956105,1333.752
1413.25884,52.8370981,0.6956214,1333.453
1413.41014,52.8371132,0.6956314,1333.188
1413.4858,52.8371289,0.6956407,1332.936
1413.56145,52.8371449,0.6956493,1332.646
1413.67491,52.8371611,0.6956571,1332.399
1413.78844,52.8371777,0.6956644,1332.148
1413.86409,52.8371947,0.6956712,1331.904
1413.97756,52.8372122,0.695677,1331.643
1414.09108,52.8372298,0.6956825,1331.388
1414.16673,52.8372481,0.6956859,1331.208
1414.2802,52.8372666,0.6956886,1330.98
1414.39369,52.8372853,0.6956908,1330.773
1414.46935,52.8373045,0.6956922,1330.574
1414.58287,52.8373239,0.6956927,1330.419
1414.69658,52.8373438,0.6956911,1330.412
1414.77196,52.8373635,0.6956894,1330.334
1414.88545,52.8373838,0.695687,1330.284
1414.96108,52.837404,0.6956834,1330.243
1415.11241,52.8374245,0.6956787,1330.198
1415.18807,52.8374453,0.6956735,1330.149
1415.26372,52.8374661,0.6956673,1330.121
1415.37724,52.837487,0.6956602,1330.081
1415.49071,52.8375079,0.6956525,1330.038
1415.56636,52.8375292,0.6956436,1330.058
1415.67995,52.8375503,0.695634,1330.059
1415.79335,52.8375716,0.6956236,1330.061
1415.86925,52.837593,0.6956126,1330.095
1415.98247,52.8376144,0.695601,1330.141
1416.05812,52.8376358,0.6955887,1330.161
1416.20946,52.8376571,0.695576,1330.18
1416.28511,52.8376786,0.6955628,1330.212
1416.36076,52.8377003,0.6955487,1330.294
1416.51213,52.8377218,0.6955337,1330.359
1416.58778,52.8377432,0.6955185,1330.396
1416.66344,52.8377645,0.6955026,1330.431
1416.77693,52.8377858,0.6954858,1330.516
1416.8904,52.8378072,0.6954691,1330.545
1416.96605,52.8378283,0.6954516,1330.574
1417.07955,52.8378495,0.695434,1330.592
1417.19301,52.8378707,0.6954159,1330.61
1417.26866,52.8378918,0.6953975,1330.627
1417.38216,52.8379129,0.6953792,1330.592
1417.4959,52.8379341,0.6953602,1330.591
1417.60915,52.8379551,0.6953408,1330.567
1417.6848,52.8379762,0.6953212,1330.535
1417.79839,52.8379971,0.6953016,1330.461
1417.87392,52.8380181,0.6952817,1330.389
1417.98747,52.8380392,0.6952613,1330.327
1418.06313,52.83806,0.6952408,1330.214
1418.17659,52.8380809,0.6952199,1330.118
1418.32793,52.8381019,0.6951985,1330.022
1418.36577,52.8381227,0.695177,1329.897
1418.47926,52.8381435,0.6951553,1329.759
1418.59273,52.8381644,0.6951333,1329.619
1418.70622,52.8381853,0.6951112,1329.437
1418.78188,52.8382061,0.6950886,1329.272
1418.85753,52.838227,0.6950657,1329.093
1418.97099,52.8382476,0.6950426,1328.87
1419.08452,52.8382685,0.6950195,1328.661
1419.16017,52.8382892,0.6949961,1328.422
1419.27364,52.83831,0.6949726,1328.164
1419.425,52.8383307,0.6949489,1327.889
1419.46278,52.8383516,0.6949249,1327.603
1419.57625,52.8383725,0.694901,1327.313
1419.68974,52.8383933,0.6948768,1327.013
1419.80324,52.8384143,0.6948522,1326.705
1419.87889,52.8384354,0.6948276,1326.382
1419.99239,52.8384565,0.6948029,1326.038
1420.06804,52.8384777,0.6947782,1325.708
1420.18187,52.838499,0.6947533,1325.356
1420.25722,52.8385202,0.6947282,1324.961
1420.37068,52.8385415,0.694703,1324.586
1420.48421,52.838563,0.6946779,1324.219
1420.55998,52.8385845,0.6946525,1323.825
1420.67336,52.8386062,0.6946269,1323.45
1420.78682,52.8386279,0.6946013,1323.078
1420.90059,52.8386495,0.6945755,1322.735
1420.97597,52.8386713,0.6945497,1322.375
1421.08959,52.8386932,0.6945235,1322.041
1421.20296,52.8387152,0.6944972,1321.719
1421.27861,52.8387371,0.6944708,1321.411
1421.39208,52.8387592,0.6944442,1321.161
1421.46773,52.8387813,0.6944173,1320.914
1421.58138,52.8388035,0.6943903,1320.687
1421.69481,52.8388256,0.694363,1320.475
1421.77046,52.8388477,0.6943356,1320.256
1421.88399,52.83887,0.6943081,1320.089
1421.99748,52.8388923,0.6942803,1319.906
1422.07314,52.8389145,0.6942524,1319.743
1422.1866,52.8389367,0.6942244,1319.582
1422.30016,52.8389589,0.6941962,1319.443
1422.37581,52.8389813,0.6941679,1319.293
1422.48927,52.8390035,0.6941395,1319.165
1422.6028,52.8390257,0.6941108,1319.025
1422.67845,52.8390479,0.6940819,1318.91
1422.79192,52.83907,0.6940531,1318.762
1422.86757,52.8390921,0.694024,1318.621
1422.98113,52.8391141,0.6939948,1318.496
1423.09459,52.8391362,0.6939655,1318.371
1423.17024,52.8391583,0.6939361,1318.284
1423.28374,52.8391804,0.6939067,1318.135
1423.35939,52.8392024,0.6938769,1318.029
1423.47298,52.8392245,0.6938468,1317.864
1423.58635,52.8392466,0.6938168,1317.727
1423.69985,52.8392686,0.6937866,1317.571
1423.7755,52.8392906,0.6937564,1317.408
1423.88899,52.8393126,0.6937259,1317.263
1423.96471,52.8393345,0.6936952,1317.064
1424.07832,52.8393564,0.6936643,1316.868
1424.19167,52.8393782,0.693633,1316.653
1424.26732,52.8394001,0.6936015,1316.443
1424.38081,52.8394219,0.6935697,1316.222
1424.49431,52.8394437,0.6935375,1315.988
1424.56996,52.8394655,0.6935051,1315.753
1424.68343,52.8394872,0.6934722,1315.511
1424.79701,52.8395088,0.6934391,1315.272
1424.87267,52.8395304,0.6934054,1315.03
1424.98613,52.839552,0.6933714,1314.776
1425.06178,52.8395735,0.6933369,1314.53
1425.17528,52.839595,0.6933021,1314.297
1425.28874,52.8396166,0.6932669,1314.044
1425.36443,52.839638,0.6932312,1313.831
1425.51579,52.8396592,0.6931948,1313.59
1425.59145,52.8396804,0.693158,1313.361
1425.6671,52.8397015,0.6931206,1313.137
1425.78059,52.8397225,0.6930827,1312.938
1425.89412,52.8397432,0.6930442,1312.743
1425.96977,52.8397641,0.6930053,1312.541
1426.08327,52.8397847,0.6929656,1312.377
1426.19673,52.839805,0.6929255,1312.191
1426.27239,52.839825,0.6928849,1312.028
1426.38585,52.839845,0.6928434,1311.888
1426.4615,52.8398649,0.6928015,1311.777
1426.57503,52.8398843,0.6927588,1311.646
1426.68849,52.8399036,0.6927157,1311.508
1426.76415,52.8399228,0.692672,1311.383
1426.87773,52.8399418,0.6926277,1311.246
1426.99111,52.8399605,0.6925827,1311.107
1427.06676,52.839979,0.6925372,1310.996
1427.18028,52.8399973,0.6924911,1310.871
1427.29375,52.8400152,0.6924445,1310.776
1427.3694,52.840033,0.6923972,1310.656
1427.4829,52.8400503,0.6923494,1310.583
1427.59639,52.8400673,0.6923011,1310.484
1427.67204,52.8400842,0.6922522,1310.392
1427.78554,52.8401005,0.6922029,1310.306
1427.86119,52.8401167,0.692153,1310.199
1427.97475,52.8401325,0.6921028,1310.09
1428.08821,52.840148,0.6920519,1310
1428.16387,52.8401629,0.6920004,1309.917
1428.27742,52.8401776,0.6919485,1309.828
1428.39092,52.840192,0.6918962,1309.765
1428.46657,52.8402059,0.6918435,1309.691
1428.61788,52.8402192,0.6917901,1309.635
1428.69365,52.8402324,0.6917363,1309.537
1428.76918,52.8402452,0.691682,1309.497
1428.88265,52.8402576,0.6916274,1309.484
1428.99635,52.8402697,0.6915725,1309.428
1429.07179,52.8402814,0.6915171,1309.351
1429.18526,52.8402927,0.6914612,1309.279
1429.29878,52.8403034,0.6914053,1309.237
1429.37441,52.840314,0.691349,1309.176
1429.48787,52.8403239,0.6912923,1309.073
1429.56352,52.8403334,0.6912353,1308.986
1429.67705,52.8403427,0.6911781,1308.92
1429.79057,52.8403514,0.6911209,1308.824
1429.86617,52.8403597,0.6910632,1308.733
1429.97969,52.8403676,0.6910054,1308.641
1430.09316,52.8403753,0.6909472,1308.539
1430.16881,52.8403825,0.6908889,1308.439
1430.2823,52.8403894,0.6908303,1308.339
1430.35796,52.8403959,0.6907715,1308.258
1430.47145,52.8404019,0.6907126,1308.153
1430.58492,52.8404076,0.6906534,1308.047
1430.69869,52.8404131,0.6905941,1307.934
1430.77406,52.840418,0.6905344,1307.839
1430.88753,52.8404228,0.6904745,1307.75
1430.96318,52.8404273,0.6904148,1307.634
1431.11455,52.8404313,0.6903548,1307.517
1431.1902,52.840435,0.6902948,1307.447
1431.26598,52.8404385,0.6902345,1307.339
1431.37938,52.8404417,0.6901741,1307.248
1431.49288,52.8404445,0.6901138,1307.139
1431.56853,52.840447,0.6900533,1307.048
1431.68202,52.8404492,0.6899926,1306.926
1431.83335,52.840451,0.6899318,1306.822
1431.90904,52.8404527,0.689871,1306.722
1431.9847,52.840454,0.6898103,1306.633
1432.09825,52.840455,0.6897494,1306.536
1432.17384,52.8404558,0.6896883,1306.432
1432.28734,52.8404561,0.6896274,1306.35
1432.36299,52.8404561,0.6895663,1306.272
1432.58995,52.840454,0.6893224,1305.97
1432.6656,52.840454,0.6893224,1305.97
1432.81691,52.8404532,0.6892612,1305.885
1432.89266,52.8404524,0.6891997,1305.803
1433.00603,52.8404506,0.6891373,1305.7
1433.11952,52.8404481,0.6890764,1305.633
1433.23308,52.8404481,0.6890764,1305.633
1433.30864,52.8404448,0.6890166,1305.556
1433.38429,52.840442,0.6889559,1305.455
1433.45995,52.8404387,0.6888953,1305.353
1433.57344,52.8404349,0.688835,1305.269
1433.68691,52.8404306,0.6887748,1305.202
1433.76256,52.840426,0.6887143,1305.218
1433.87605,52.8404209,0.6886547,1305.229
1433.98952,52.8404158,0.6885948,1305.16
1434.10304,52.8404108,0.6885348,1305.058
1434.1787,52.8404054,0.6884751,1304.913
1434.29216,52.8403994,0.6884152,1304.962
1434.36781,52.8403932,0.6883555,1304.911
1434.48146,52.840387,0.6882958,1304.802
1434.59486,52.8403803,0.6882359,1304.729
1434.67055,52.8403736,0.6881763,1304.599
1434.82189,52.8403669,0.688117,1304.419
1434.89754,52.8403598,0.6880579,1304.255
1434.97319,52.8403524,0.6879985,1304.054
1435.08666,52.8403447,0.6879396,1303.906
1435.16234,52.8403368,0.6878805,1303.731
1435.27583,52.8403288,0.6878217,1303.561
1435.3893,52.8403207,0.687763,1303.392
1435.50288,52.8403124,0.6877041,1303.245
1435.57854,52.840304,0.6876457,1303.087
1435.69206,52.8402955,0.6875871,1302.933
1435.80562,52.8402868,0.6875282,1302.77
1435.88124,52.840278,0.6874698,1302.656
1435.99474,52.840269,0.6874113,1302.513
1436.0703,52.84026,0.6873528,1302.395
1436.18395,52.8402511,0.6872944,1302.265
1436.29729,52.8402419,0.6872358,1302.131
1436.37294,52.8402327,0.6871776,1302.022
1436.48644,52.8402234,0.6871193,1301.929
1436.59999,52.8402142,0.6870609,1301.826
1436.67555,52.8402048,0.6870027,1301.763
1436.78905,52.8401954,0.6869444,1301.705
1436.8647,52.8401859,0.6868862,1301.629
1436.97823,52.8401765,0.686828,1301.568
1437.09169,52.840167,0.6867699,1301.509
1437.16737,52.8401575,0.6867116,1301.422
1437.28081,52.840148,0.6866534,1301.344
1437.3943,52.8401384,0.6865953,1301.312
1437.47023,52.8401289,0.686537,1301.256
1437.58342,52.8401193,0.6864787,1301.213
1437.69695,52.8401098,0.6864206,1301.179
1437.77269,52.8401003,0.6863623,1301.138
1437.88606,52.8400908,0.6863041,1301.094
1437.96172,52.8400813,0.6862458,1301.052
1438.07527,52.8400719,0.6861875,1301.002
1438.18874,52.8400623,0.6861293,1300.953
1438.26445,52.8400528,0.6860711,1300.906
1438.4157,52.8400433,0.6860127,1300.859
1438.49135,52.8400338,0.6859547,1300.805
1438.567,52.8400244,0.6858965,1300.732
1438.6805,52.8400149,0.6858382,1300.659
1438.8318,52.8400056,0.6857802,1300.559
1438.86961,52.8399962,0.6857221,1300.485
1438.98311,52.8399869,0.6856641,1300.408
1439.09657,52.8399775,0.6856061,1300.321
1439.17223,52.8399682,0.6855481,1300.244
1439.28572,52.8399588,0.68549,1300.152
1439.39922,52.8399494,0.685432,1300.055
1439.51268,52.8399401,0.685374,1299.983
1439.58843,52.8399307,0.6853159,1299.894
1439.66399,52.8399214,0.6852577,1299.824
1439.77748,52.839912,0.6851996,1299.736
1439.89101,52.8399026,0.6851416,1299.634
1439.96666,52.8398933,0.6850833,1299.577
1440.08016,52.8398839,0.6850253,1299.518
1440.19365,52.8398745,0.6849671,1299.448
1440.2693,52.8398649,0.6849089,1299.368
1440.3828,52.8398554,0.684851,1299.334
1440.49626,52.8398457,0.6847929,1299.289
1440.60997,52.839836,0.684735,1299.242
1440.68541,52.8398261,0.684677,1299.177
1440.76106,52.8398162,0.684619,1299.145
1440.87453,52.8398062,0.6845611,1299.097
1440.98808,52.8397961,0.6845033,1299.041
1441.06374,52.8397861,0.6844454,1298.995
1441.1772,52.8397759,0.6843878,1298.956
1441.29076,52.8397657,0.6843302,1298.898
1441.36641,52.8397555,0.6842726,1298.824
1441.47987,52.8397453,0.6842152,1298.745
1441.59337,52.8397349,0.6841578,1298.678
1441.70683,52.8397247,0.6841003,1298.595
1441.78249,52.8397143,0.6840429,1298.545
1441.85814,52.839704,0.6839856,1298.463
1441.97167,52.8396936,0.6839284,1298.39
1442.08516,52.8396832,0.6838711,1298.317
1442.19866,52.8396727,0.683814,1298.248
1442.27431,52.8396622,0.6837569,1298.179
1442.3878,52.8396517,0.6836999,1298.099
1442.50157,52.8396412,0.6836428,1298.013
1442.57695,52.8396306,0.6835859,1297.946
1442.69042,52.83962,0.683529,1297.851
1442.804,52.8396094,0.6834722,1297.76
1442.87956,52.8395986,0.6834154,1297.652
1442.99303,52.8395878,0.6833586,1297.542
1443.06868,52.8395769,0.683302,1297.427
1443.18218,52.8395659,0.6832452,1297.289
1443.29567,52.8395548,0.6831885,1297.151
1443.37129,52.8395436,0.683132,1297.003
1443.48482,52.8395323,0.6830756,1296.861
1443.59828,52.8395209,0.6830194,1296.715
1443.71187,52.8395094,0.6829629,1296.532
1443.78743,52.8394978,0.6829068,1296.396
1443.90093,52.8394859,0.6828507,1296.229
1443.97688,52.8394737,0.6827948,1296.079
1444.09007,52.8394615,0.6827389,1295.907
1444.24138,52.839449,0.682683,1295.749
1444.27919,52.8394362,0.6826271,1295.585
1444.39269,52.8394234,0.6825716,1295.424
1444.46834,52.8394103,0.6825162,1295.254
1444.58199,52.839397,0.682461,1295.097
1444.69533,52.8393835,0.6824058,1294.944
1444.77107,52.8393698,0.6823508,1294.781
1444.88445,52.8393559,0.682296,1294.634
1444.998,52.8393418,0.6822414,1294.459
1445.07359,52.8393276,0.6821866,1294.348
1445.18715,52.8393131,0.6821322,1294.193
1445.2628,52.8392985,0.6820777,1294.074
1445.3763,52.8392837,0.6820237,1293.934
1445.48979,52.8392687,0.6819699,1293.829
1445.60329,52.8392536,0.6819162,1293.718
1445.67894,52.8392384,0.6818625,1293.585
1445.79244,52.8392228,0.6818093,1293.503
1445.90605,52.8392072,0.6817562,1293.424
1445.98158,52.8391915,0.6817033,1293.353
1446.09508,52.8391757,0.6816506,1293.252
1446.17073,52.8391598,0.681598,1293.168
1446.28426,52.8391439,0.6815455,1293.098
1446.39775,52.8391278,0.6814931,1293.008
1446.4734,52.8391115,0.681441,1292.911
1446.58687,52.8390952,0.681389,1292.812
1446.70039,52.8390787,0.681337,1292.728
1446.77605,52.8390624,0.6812852,1292.602
1446.88954,52.839046,0.6812335,1292.466
1447.00304,52.8390296,0.6811817,1292.326
1447.07884,52.8390131,0.6811299,1292.155
1447.19225,52.8389967,0.6810782,1291.924
1447.26781,52.8389804,0.6810266,1291.726
1447.38133,52.8389639,0.6809748,1291.52
1447.4948,52.8389474,0.680923,1291.308
1447.57073,52.8389309,0.6808712,1291.069
1447.68401,52.8389144,0.6808194,1290.837
1447.79747,52.8388978,0.6807674,1290.578
1447.87312,52.8388813,0.6807153,1290.34
1447.98662,52.8388648,0.680663,1290.073
1448.10024,52.8388483,0.6806113,1289.854
1448.2137,52.8388316,0.680559,1289.628
1448.28926,52.8388149,0.6805064,1289.343
1448.36504,52.8387985,0.6804539,1289.064
1448.47838,52.8387819,0.6804015,1288.786
1448.59187,52.8387653,0.6803489,1288.504
1448.66765,52.8387486,0.6802961,1288.233
1448.78099,52.838732,0.6802432,1287.96
1448.89449,52.8387154,0.6801902,1287.689
1448.97014,52.8386987,0.6801373,1287.43
1449.08363,52.838682,0.6800843,1287.168
1449.19719,52.8386654,0.6800311,1286.919
1449.27278,52.8386488,0.6799779,1286.65
1449.38628,52.8386321,0.6799248,1286.415
1449.53767,52.8386155,0.6798715,1286.168
1449.57539,52.8385988,0.6798181,1285.935
1449.68898,52.8385821,0.6797647,1285.69
1449.76451,52.8385655,0.679711,1285.459
1449.87807,52.8385488,0.6796576,1285.227
1449.99168,52.8385321,0.6796041,1285.008
1450.06719,52.8385154,0.6795505,1284.794
1450.18068,52.8384986,0.6794969,1284.572
1450.29414,52.8384819,0.6794433,1284.348
1450.3698,52.8384652,0.6793895,1284.127
1450.48332,52.8384485,0.6793358,1283.884
1450.59688,52.8384318,0.6792821,1283.665
1450.67244,52.8384151,0.6792283,1283.43
1450.78594,52.8383984,0.6791745,1283.202
1450.86159,52.8383818,0.6791208,1282.977
1450.97505,52.8383652,0.679067,1282.739
1451.08855,52.8383483,0.6790131,1282.516
1451.1642,52.8383316,0.6789592,1282.304
1451.31566,52.8383148,0.6789052,1282.083
1451.39122,52.8382982,0.6788513,1281.861
1451.46687,52.8382813,0.6787972,1281.649
1451.58037,52.8382647,0.6787432,1281.433
1451.69386,52.8382478,0.678689,1281.209
1451.76952,52.8382309,0.6786349,1281
1451.88301,52.8382142,0.6785807,1280.778
1451.99648,52.8381973,0.6785264,1280.552
1452.11009,52.8381805,0.6784724,1280.342
1452.18562,52.8381638,0.6784181,1280.124
1452.26128,52.838147,0.6783639,1279.896
1452.41267,52.8381303,0.6783095,1279.688
1452.48827,52.8381136,0.6782551,1279.464
1452.60188,52.8380968,0.6782008,1279.264
1452.67738,52.8380801,0.6781464,1279.068
1452.79088,52.8380633,0.678092,1278.875
1452.86653,52.8380466,0.6780375,1278.694
1452.98,52.8380299,0.6779831,1278.518
1453.09349,52.8380132,0.6779287,1278.351
1453.16918,52.8379964,0.6778741,1278.199
1453.28279,52.8379796,0.6778195,1277.997
1453.39613,52.8379629,0.677765,1277.856
1453.50969,52.8379462,0.6777103,1277.68
1453.58534,52.8379295,0.6776558,1277.534
1453.661,52.8379129,0.6776013,1277.381
1453.77458,52.8378963,0.6775466,1277.239
1453.88799,52.8378797,0.677492,1277.085
1453.96364,52.8378632,0.6774373,1276.952
1454.07713,52.8378466,0.6773828,1276.826
1454.1906,52.8378301,0.6773281,1276.686
1454.26625,52.8378136,0.6772734,1276.57
1454.37975,52.8377971,0.6772187,1276.45
1454.49321,52.8377806,0.677164,1276.332
1454.60671,52.8377642,0.6771093,1276.222
1454.68236,52.8377479,0.6770547,1276.082
1454.79598,52.8377315,0.677,1275.953
1454.87151,52.8377152,0.6769453,1275.825
1454.98503,52.8376989,0.6768908,1275.686
1455.06075,52.8376825,0.676836,1275.553
1455.17415,52.8376663,0.6767815,1275.409
1455.28764,52.8376501,0.676727,1275.25
1455.40111,52.8376339,0.6766724,1275.104
1455.47676,52.8376177,0.6766177,1274.947
1455.59026,52.8376015,0.6765632,1274.791
1455.66591,52.8375854,0.6765086,1274.622
1455.77944,52.8375691,0.6764541,1274.471
1455.89293,52.837553,0.6763995,1274.288
1455.96858,52.8375369,0.676345,1274.112
1456.08208,52.8375208,0.6762905,1273.947
1456.15773,52.8375047,0.6762358,1273.768
1456.27123,52.8374886,0.6761814,1273.587
1456.38469,52.8374725,0.6761269,1273.429
1456.49825,52.8374564,0.6760724,1273.24
1456.5739,52.8374404,0.6760179,1273.05
1456.68736,52.8374244,0.6759634,1272.897
1456.76302,52.8374084,0.675909,1272.723
1456.87651,52.8373923,0.6758545,1272.588
1456.98998,52.8373762,0.6758001,1272.435
1457.06563,52.8373602,0.6757456,1272.29
1457.17925,52.837344,0.6756912,1272.155
1457.29271,52.8373279,0.675637,1272.006
1457.36827,52.8373119,0.6755826,1271.86
1457.48177,52.8372958,0.6755283,1271.722
1457.59523,52.8372797,0.675474,1271.588
1457.67095,52.8372637,0.6754199,1271.437
1457.78438,52.8372475,0.6753655,1271.288
1457.89787,52.8372314,0.6753113,1271.136
1457.97359,52.8372153,0.675257,1270.982
1458.08699,52.8371992,0.6752028,1270.866
1458.16264,52.8371831,0.6751486,1270.741
1458.31398,52.837167,0.6750943,1270.617
1458.38994,52.837151,0.6750398,1270.506
1458.46556,52.8371348,0.6749855,1270.382
1458.57875,52.8371188,0.6749313,1270.277
1458.73009,52.8371028,0.6748769,1270.159
1458.76793,52.8370867,0.6748226,1270.049
1458.88139,52.8370708,0.6747683,1269.947
1458.99489,52.8370549,0.6747139,1269.867
1459.10841,52.8370391,0.6746597,1269.765
1459.18404,52.8370235,0.6746054,1269.707
1459.29756,52.8370077,0.6745512,1269.619
1459.41118,52.8369919,0.6744969,1269.538
1459.48692,52.8369762,0.6744426,1269.444
1459.60033,52.8369605,0.6743882,1269.38
1459.67586,52.8369448,0.6743339,1269.326
1459.78935,52.836929,0.6742795,1269.249
1459.86501,52.8369134,0.674225,1269.184
1459.9785,52.8368977,0.6741707,1269.114
1460.09197,52.836882,0.6741162,1269.032
1460.20558,52.8368664,0.6740618,1268.968
1460.28124,52.8368508,0.6740073,1268.887
1460.3947,52.8368352,0.673953,1268.806
1460.50832,52.8368197,0.6738987,1268.721
1460.58391,52.836804,0.6738443,1268.653
1460.69737,52.8367885,0.6737901,1268.578
1460.77303,52.836773,0.6737358,1268.501
1460.88655,52.8367574,0.6736816,1268.418
1461.00002,52.8367419,0.6736274,1268.329
1461.07582,52.8367263,0.6735732,1268.255
1461.18916,52.8367108,0.673519,1268.145
1461.30269,52.8366953,0.6734649,1268.039
1461.37837,52.8366797,0.6734106,1267.954
1461.49184,52.8366642,0.6733566,1267.843
1461.56749,52.8366488,0.6733023,1267.736
1461.68099,52.8366333,0.673248,1267.655
1461.79448,52.8366178,0.6731937,1267.542
1461.87016,52.8366023,0.6731394,1267.434
1462.02144,52.8365868,0.6730852,1267.327
1462.09715,52.8365712,0.6730307,1267.197
1462.17275,52.8365559,0.6729766,1267.056
1462.28621,52.8365403,0.6729223,1266.892
1462.39974,52.8365249,0.6728681,1266.71
1462.47539,52.8365094,0.6728138,1266.455
1462.58885,52.8364938,0.6727597,1266.132
1462.66457,52.8364784,0.6727056,1265.784
1462.77821,52.836463,0.6726513,1265.393
1462.89153,52.8364474,0.6725972,1264.973
1462.96718,52.8364317,0.6725429,1264.498
1463.0807,52.8364162,0.6724886,1263.938
1463.1942,52.8364006,0.6724345,1263.275
1463.26985,52.8363848,0.6723805,1262.513
1463.38335,52.8363693,0.6723266,1261.622
1463.49681,52.8363539,0.672273,1260.699
1463.61031,52.8363384,0.6722193,1259.715
1463.68608,52.8363228,0.6721649,1258.629
1463.79942,52.8363072,0.6721107,1257.446
1463.91292,52.8362916,0.6720563,1256.212
1463.98857,52.8362762,0.6720019,1254.939
1464.06423,52.8362608,0.671947,1253.652
1464.17784,52.8362455,0.6718917,1252.329
1464.29121,52.8362301,0.6718363,1250.916
1464.36687,52.836215,0.6717805,1249.404
1464.48048,52.8361997,0.6717258,1248.025
1464.63179,52.8361845,0.6716706,1246.601
1464.70729,52.8361689,0.6716155,1244.994
1464.78294,52.8361531,0.671559,1243.033
1464.89644,52.8361371,0.6715018,1241.054
1465.01009,52.836121,0.6714446,1239.037
1465.08559,52.8361047,0.6713864,1236.996
1465.16124,52.8360882,0.6713275,1234.933
1465.27474,52.8360716,0.6712682,1232.853
1465.38823,52.8360547,0.6712082,1230.729
1465.46388,52.8360377,0.6711478,1228.582
1465.57738,52.8360206,0.6710866,1226.409
1465.69084,52.8360032,0.6710248,1224.232
1465.76656,52.8359858,0.6709624,1222
1465.87999,52.835968,0.6708992,1219.78
1465.99345,52.8359502,0.6708357,1217.481
1466.10695,52.8359321,0.6707713,1215.15
1466.1826,52.8359138,0.6707064,1212.846
1466.29607,52.8358954,0.6706406,1210.58
1466.37172,52.8358768,0.6705742,1208.25
1466.48522,52.8358582,0.6705076,1205.848
1466.56087,52.8358397,0.67044,1203.531
1466.67433,52.8358211,0.6703719,1201.177
1466.82573,52.8358022,0.6703032,1198.797
1466.86351,52.8357831,0.6702339,1196.395
1466.97698,52.8357639,0.670164,1193.907
1467.09056,52.8357444,0.6700934,1191.421
1467.20393,52.8357248,0.6700221,1188.874
1467.27959,52.8357048,0.6699504,1186.333
1467.39317,52.8356847,0.6698779,1183.786
1467.50673,52.8356644,0.6698045,1181.203
1467.58232,52.8356438,0.6697306,1178.575
1467.69576,52.8356229,0.669656,1175.94
1467.77141,52.835602,0.6695809,1173.28
1467.88493,52.8355807,0.6695048,1170.593
1467.99843,52.8355596,0.6694278,1167.966
1468.07417,52.8355381,0.6693505,1165.231
1468.18755,52.8355164,0.6692723,1162.471
1468.2632,52.8354944,0.6691945,1159.592
1468.37676,52.8354723,0.6691162,1156.717
1468.49016,52.83545,0.6690372,1153.815
1468.60375,52.8354276,0.6689578,1150.883
1468.67931,52.835405,0.6688776,1147.883
1468.79277,52.8353822,0.6687971,1144.881
1468.90627,52.8353592,0.6687158,1141.902
1468.98192,52.8353361,0.6686336,1138.876
1469.09538,52.8353127,0.668551,1135.877
1469.17119,52.8352888,0.6684671,1132.897
1469.28465,52.8352646,0.6683818,1130.056
1469.36028,52.83524,0.6682948,1127.295
1469.47374,52.835215,0.6682066,1124.716
1469.58724,52.8351894,0.6681165,1122.337
1469.66289,52.8351634,0.6680248,1120.191
1469.81423,52.8351369,0.6679317,1118.291
1469.88985,52.8351102,0.6678371,1116.58
1470.00331,52.8350828,0.667744,1114.779
1470.11681,52.8350545,0.6676519,1112.785
1470.19249,52.835026,0.6675583,1111.008
1470.30608,52.8349968,0.6674654,1109.203
1470.41945,52.8349666,0.6673739,1107.207
1470.49538,52.834936,0.6672819,1105.374
